id	title	description	availability	link	price	sale price	gtin	mpn	brand	additional_image_link	condition	adult	color	size	gender	color	age group	google product category	image link	product type	item group id	identifier exists	sell on google quantity
OST-80 zerascope Copper White stethoscope	OTICA Copper Finish Master-Style Cardiology Stethoscope – Premium Acoustic Performance, Durable Design, Ideal for Doctors, Nurses, EMTs, Medical Students-White	Product Info The OTICA Copper Finish Master-Style Cardiology Stethoscope delivers superior acoustic clarity with a stylish copper-plated chestpiece built over a solid stainless steel core for durability and longevity. Its double-sided tunable diaphragm allows detection of both high and low frequency sounds with exceptional precision, ensuring subtle murmurs, lung sounds, and blood pressure readings are heard clearly. Latex-free tubing is safe for users and patients with allergies, while adjustable headsets and snap-tight, soft-sealing ear tips ensure all-day comfort and noise isolation. Lightweight and portable, it is perfect for doctors, nurses, EMTs, medical students, and home healthcare professionals. The small bell side is ideal for pediatric examinations, and the stethoscope is backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Copper-plated chestpiece over stainless steel core Double-sided tunable diaphragm for high and low frequencies Superior acoustic sensitivity for heart, lung, and BP sounds Comfort-fit snap-tight ear tips for excellent acoustic seal Suitable for hospital, clinic, and home healthcare use Backed by 5-year limited warranty and lifetime OTICA support	in_stock	https://oticamart.com/au/otica-copper-finish-master-style-cardiology-stethoscope-premium-acoustic-performance-durable-design-ideal-for-doctors-nurses-emts-medical-students.html?color=white	36.70 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_1_12.jpg, https://oticamart.com/media/catalog/product/c/o/common_2_12.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_12.jpg, https://oticamart.com/media/catalog/product/c/o/common_5_6_1.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_12.jpg, https://oticamart.com/media/catalog/product/c/o/common_4_5_3.jpg, https://oticamart.com/media/catalog/product/5/1/51ytrgqfall.jpg, https://oticamart.com/media/catalog/product/6/1/61_x97t-0-l._sl1500_.jpg	new	no				white	adult		https://oticamart.com/media/catalog/product/7/1/712ris2jz-l._sl1500_.jpg		Master Style Stethoscope - Copper Finish	yes	0
OST-33 celestiac plum stethoscope	Celestiac Professional EMT Dual Head Stainless Steel Stethoscope for Clinical Use Plum	Product Info The OTICA Dual Head Stainless Steel Stethoscope delivers professional-grade acoustic performance for clinical, emergency, and educational use. Its dual-side stainless steel chestpiece with an accurate diaphragm enables precise detection of high and low frequency heart and lung sounds. The ultra-light stainless steel construction reduces neck strain during extended shifts, while clear acoustic tubing ensures minimal sound loss for reliable diagnostics. Comfort-fit silicone eartips provide a soft, secure seal that reduces ear fatigue during long hours. Designed for doctors, nurses, paramedics, EMTs, medical and nursing students, as well as home healthcare professionals, this versatile stethoscope is built for demanding environments and backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Dual-head stainless steel chestpiece for precise auscultation Captures both high and low frequency sounds accurately Comfort-fit silicone eartips for all-day comfort Secure ear seal improves noise isolation Suitable for doctors, nurses, and EMTs Suitable for clinics, hospitals, and home healthcare	in_stock	https://oticamart.com/au/otica-dual-head-stainless-steel-stethoscope-stethoscopes-for-nurses-medical-nursing-students-paramedics-emt.html?color=purple	27.66 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_2_4.jpg, https://oticamart.com/media/catalog/product/c/o/common_1_4.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_4.jpg, https://oticamart.com/media/catalog/product/c/o/common_7_4.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_4.jpg, https://oticamart.com/media/catalog/product/c/o/common_5_3.jpg, https://oticamart.com/media/catalog/product/5/1/51pmd2pysml.jpg, https://oticamart.com/media/catalog/product/6/1/61bg29qolol.jpg	new	no				purple	adult		https://oticamart.com/media/catalog/product/8/1/81xaois0trl.jpg		Classic Style Stethoscope - Stainless Steel	yes	0
OST-40 celestiac white stethoscope	Celestiac Professional EMT Dual Head Stainless Steel Stethoscope for Clinical Use White	Product Info The OTICA Dual Head Stainless Steel Stethoscope delivers professional-grade acoustic performance for clinical, emergency, and educational use. Its dual-side stainless steel chestpiece with an accurate diaphragm enables precise detection of high and low frequency heart and lung sounds. The ultra-light stainless steel construction reduces neck strain during extended shifts, while clear acoustic tubing ensures minimal sound loss for reliable diagnostics. Comfort-fit silicone eartips provide a soft, secure seal that reduces ear fatigue during long hours. Designed for doctors, nurses, paramedics, EMTs, medical and nursing students, as well as home healthcare professionals, this versatile stethoscope is built for demanding environments and backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Dual-head stainless steel chestpiece for precise auscultation Captures both high and low frequency sounds accurately Comfort-fit silicone eartips for all-day comfort Secure ear seal improves noise isolation Suitable for doctors, nurses, and EMTs Suitable for clinics, hospitals, and home healthcare	in_stock	https://oticamart.com/au/otica-dual-head-stainless-steel-stethoscope-stethoscopes-for-nurses-medical-nursing-students-paramedics-emt.html?color=white	27.66 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_2_1.jpg, https://oticamart.com/media/catalog/product/c/o/common_1_1.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_1.jpg, https://oticamart.com/media/catalog/product/c/o/common_7_1.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_1.jpg, https://oticamart.com/media/catalog/product/c/o/common_4_1.jpg, https://oticamart.com/media/catalog/product/6/1/61pecbenivl.jpg, https://oticamart.com/media/catalog/product/5/1/51vkvrlmpil.jpg	new	no				white	adult		https://oticamart.com/media/catalog/product/7/1/71p3jcu3ofl.jpg		Classic Style Stethoscope - Stainless Steel	yes	0
OST-39 celestiac yellow stethoscope	Celestiac Professional EMT Dual Head Stainless Steel Stethoscope for Clinical Use Yellow	Product Info The OTICA Dual Head Stainless Steel Stethoscope delivers professional-grade acoustic performance for clinical, emergency, and educational use. Its dual-side stainless steel chestpiece with an accurate diaphragm enables precise detection of high and low frequency heart and lung sounds. The ultra-light stainless steel construction reduces neck strain during extended shifts, while clear acoustic tubing ensures minimal sound loss for reliable diagnostics. Comfort-fit silicone eartips provide a soft, secure seal that reduces ear fatigue during long hours. Designed for doctors, nurses, paramedics, EMTs, medical and nursing students, as well as home healthcare professionals, this versatile stethoscope is built for demanding environments and backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Dual-head stainless steel chestpiece for precise auscultation Captures both high and low frequency sounds accurately Comfort-fit silicone eartips for all-day comfort Secure ear seal improves noise isolation Suitable for doctors, nurses, and EMTs Suitable for clinics, hospitals, and home healthcare	in_stock	https://oticamart.com/au/otica-dual-head-stainless-steel-stethoscope-stethoscopes-for-nurses-medical-nursing-students-paramedics-emt.html?color=yellow	27.66 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_2_10.jpg, https://oticamart.com/media/catalog/product/c/o/common_1_10.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_10.jpg, https://oticamart.com/media/catalog/product/c/o/common_7_10.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_10.jpg, https://oticamart.com/media/catalog/product/c/o/common_4_5_1.jpg, https://oticamart.com/media/catalog/product/5/1/51k4nowq-xl.jpg, https://oticamart.com/media/catalog/product/6/1/61bsmhim_il.jpg	new	no				yellow	adult		https://oticamart.com/media/catalog/product/8/1/81tj_rnokcl.jpg		Classic Style Stethoscope - Stainless Steel	yes	0
OST-36 celestiac brown stethoscope	Celestiac Professional EMT Dual Head Stainless Steel Stethoscope for Clinical Use Brown	Product Info The OTICA Dual Head Stainless Steel Stethoscope delivers professional-grade acoustic performance for clinical, emergency, and educational use. Its dual-side stainless steel chestpiece with an accurate diaphragm enables precise detection of high and low frequency heart and lung sounds. The ultra-light stainless steel construction reduces neck strain during extended shifts, while clear acoustic tubing ensures minimal sound loss for reliable diagnostics. Comfort-fit silicone eartips provide a soft, secure seal that reduces ear fatigue during long hours. Designed for doctors, nurses, paramedics, EMTs, medical and nursing students, as well as home healthcare professionals, this versatile stethoscope is built for demanding environments and backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Dual-head stainless steel chestpiece for precise auscultation Captures both high and low frequency sounds accurately Comfort-fit silicone eartips for all-day comfort Secure ear seal improves noise isolation Suitable for doctors, nurses, and EMTs Suitable for clinics, hospitals, and home healthcare	in_stock	https://oticamart.com/au/otica-dual-head-stainless-steel-stethoscope-stethoscopes-for-nurses-medical-nursing-students-paramedics-emt.html?color=brown	27.66 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_2_8.jpg, https://oticamart.com/media/catalog/product/c/o/common_1_8.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_8.jpg, https://oticamart.com/media/catalog/product/c/o/common_7_8.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_8.jpg, https://oticamart.com/media/catalog/product/c/o/common_5_4_2.jpg, https://oticamart.com/media/catalog/product/6/1/61zuujlbkzl.jpg, https://oticamart.com/media/catalog/product/5/1/51k3ifjcdml.jpg	new	no				brown	adult		https://oticamart.com/media/catalog/product/8/1/81-_vfxzjzl.jpg		Classic Style Stethoscope - Stainless Steel	yes	0
OST-34 celestiac red stethoscope	Celestiac Professional EMT Dual Head Stainless Steel Stethoscope for Clinical Use Red	Product Info The OTICA Dual Head Stainless Steel Stethoscope delivers professional-grade acoustic performance for clinical, emergency, and educational use. Its dual-side stainless steel chestpiece with an accurate diaphragm enables precise detection of high and low frequency heart and lung sounds. The ultra-light stainless steel construction reduces neck strain during extended shifts, while clear acoustic tubing ensures minimal sound loss for reliable diagnostics. Comfort-fit silicone eartips provide a soft, secure seal that reduces ear fatigue during long hours. Designed for doctors, nurses, paramedics, EMTs, medical and nursing students, as well as home healthcare professionals, this versatile stethoscope is built for demanding environments and backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Dual-head stainless steel chestpiece for precise auscultation Captures both high and low frequency sounds accurately Comfort-fit silicone eartips for all-day comfort Secure ear seal improves noise isolation Suitable for doctors, nurses, and EMTs Suitable for clinics, hospitals, and home healthcare	in_stock	https://oticamart.com/au/otica-dual-head-stainless-steel-stethoscope-stethoscopes-for-nurses-medical-nursing-students-paramedics-emt.html?color=red	27.66 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_2_9.jpg, https://oticamart.com/media/catalog/product/c/o/common_1_9.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_9.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_9.jpg, https://oticamart.com/media/catalog/product/c/o/common_7_9.jpg, https://oticamart.com/media/catalog/product/c/o/common_4_5.jpg, https://oticamart.com/media/catalog/product/6/1/61xubyjmmml._sl1500_.jpg	new	no				red	adult		https://oticamart.com/media/catalog/product/8/1/813muqgbg3l._sl1500_.jpg		Classic Style Stethoscope - Stainless Steel	yes	0
OST-37 celestiac pink stethoscope	Celestiac Professional EMT Dual Head Stainless Steel Stethoscope for Clinical Use Pink	Product Info The OTICA Dual Head Stainless Steel Stethoscope delivers professional-grade acoustic performance for clinical, emergency, and educational use. Its dual-side stainless steel chestpiece with an accurate diaphragm enables precise detection of high and low frequency heart and lung sounds. The ultra-light stainless steel construction reduces neck strain during extended shifts, while clear acoustic tubing ensures minimal sound loss for reliable diagnostics. Comfort-fit silicone eartips provide a soft, secure seal that reduces ear fatigue during long hours. Designed for doctors, nurses, paramedics, EMTs, medical and nursing students, as well as home healthcare professionals, this versatile stethoscope is built for demanding environments and backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Dual-head stainless steel chestpiece for precise auscultation Captures both high and low frequency sounds accurately Comfort-fit silicone eartips for all-day comfort Secure ear seal improves noise isolation Suitable for doctors, nurses, and EMTs Suitable for clinics, hospitals, and home healthcare	in_stock	https://oticamart.com/au/otica-dual-head-stainless-steel-stethoscope-stethoscopes-for-nurses-medical-nursing-students-paramedics-emt.html?color=pink	21.58 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_2_3.jpg, https://oticamart.com/media/catalog/product/c/o/common_1_3.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_3.jpg, https://oticamart.com/media/catalog/product/c/o/common_7_3.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_3.jpg, https://oticamart.com/media/catalog/product/c/o/common_4_1_2.jpg, https://oticamart.com/media/catalog/product/7/1/71cnd3dvjxl._sl1500_.jpg, https://oticamart.com/media/catalog/product/5/1/51qxpuwpn4l.jpg	new	no				pink	adult		https://oticamart.com/media/catalog/product/8/1/81hdeminmll._sl1500_.jpg		Classic Style Stethoscope - Stainless Steel	yes	0
OST-32 celestiac grey stethoscope	Celestiac Professional EMT Dual Head Stainless Steel Stethoscope for Clinical Use Grey	Product Info The OTICA Dual Head Stainless Steel Stethoscope delivers professional-grade acoustic performance for clinical, emergency, and educational use. Its dual-side stainless steel chestpiece with an accurate diaphragm enables precise detection of high and low frequency heart and lung sounds. The ultra-light stainless steel construction reduces neck strain during extended shifts, while clear acoustic tubing ensures minimal sound loss for reliable diagnostics. Comfort-fit silicone eartips provide a soft, secure seal that reduces ear fatigue during long hours. Designed for doctors, nurses, paramedics, EMTs, medical and nursing students, as well as home healthcare professionals, this versatile stethoscope is built for demanding environments and backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Dual-head stainless steel chestpiece for precise auscultation Captures both high and low frequency sounds accurately Comfort-fit silicone eartips for all-day comfort Secure ear seal improves noise isolation Suitable for doctors, nurses, and EMTs Suitable for clinics, hospitals, and home healthcare	in_stock	https://oticamart.com/au/otica-dual-head-stainless-steel-stethoscope-stethoscopes-for-nurses-medical-nursing-students-paramedics-emt.html?color=grey	27.66 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_2_7.jpg, https://oticamart.com/media/catalog/product/c/o/common_1_7.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_7.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_7.jpg, https://oticamart.com/media/catalog/product/c/o/common_7_7.jpg, https://oticamart.com/media/catalog/product/c/o/common_5_4_1.jpg, https://oticamart.com/media/catalog/product/6/1/61upc4hxgcl._sl1500_.jpg	new	no				grey	adult		https://oticamart.com/media/catalog/product/7/1/71l516t5g4l._sl1500_.jpg		Classic Style Stethoscope - Stainless Steel	yes	0
OST-38 celestiac green stethoscope	Celestiac Professional EMT Dual Head Stainless Steel Stethoscope for Clinical Use Green	Product Info The OTICA Dual Head Stainless Steel Stethoscope delivers professional-grade acoustic performance for clinical, emergency, and educational use. Its dual-side stainless steel chestpiece with an accurate diaphragm enables precise detection of high and low frequency heart and lung sounds. The ultra-light stainless steel construction reduces neck strain during extended shifts, while clear acoustic tubing ensures minimal sound loss for reliable diagnostics. Comfort-fit silicone eartips provide a soft, secure seal that reduces ear fatigue during long hours. Designed for doctors, nurses, paramedics, EMTs, medical and nursing students, as well as home healthcare professionals, this versatile stethoscope is built for demanding environments and backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Dual-head stainless steel chestpiece for precise auscultation Captures both high and low frequency sounds accurately Comfort-fit silicone eartips for all-day comfort Secure ear seal improves noise isolation Suitable for doctors, nurses, and EMTs Suitable for clinics, hospitals, and home healthcare	in_stock	https://oticamart.com/au/otica-dual-head-stainless-steel-stethoscope-stethoscopes-for-nurses-medical-nursing-students-paramedics-emt.html?color=green	21.58 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_2_6.jpg, https://oticamart.com/media/catalog/product/c/o/common_1_6.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_6.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_6.jpg, https://oticamart.com/media/catalog/product/c/o/common_7_6.jpg, https://oticamart.com/media/catalog/product/c/o/common_5_4.jpg, https://oticamart.com/media/catalog/product/5/1/51vnxzuobel.jpg, https://oticamart.com/media/catalog/product/6/1/6176zkvhghl._sl1500_.jpg	new	no				green	adult		https://oticamart.com/media/catalog/product/8/1/8185bzg4rol._sl1500_.jpg		Classic Style Stethoscope - Stainless Steel	yes	0
OST-35 celestiac blue stethoscope	Celestiac Professional EMT Dual Head Stainless Steel Stethoscope for Clinical Use Blue	Product Info The OTICA Dual Head Stainless Steel Stethoscope delivers professional-grade acoustic performance for clinical, emergency, and educational use. Its dual-side stainless steel chestpiece with an accurate diaphragm enables precise detection of high and low frequency heart and lung sounds. The ultra-light stainless steel construction reduces neck strain during extended shifts, while clear acoustic tubing ensures minimal sound loss for reliable diagnostics. Comfort-fit silicone eartips provide a soft, secure seal that reduces ear fatigue during long hours. Designed for doctors, nurses, paramedics, EMTs, medical and nursing students, as well as home healthcare professionals, this versatile stethoscope is built for demanding environments and backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Dual-head stainless steel chestpiece for precise auscultation Captures both high and low frequency sounds accurately Comfort-fit silicone eartips for all-day comfort Secure ear seal improves noise isolation Suitable for doctors, nurses, and EMTs Suitable for clinics, hospitals, and home healthcare	in_stock	https://oticamart.com/au/otica-dual-head-stainless-steel-stethoscope-stethoscopes-for-nurses-medical-nursing-students-paramedics-emt.html?color=blue	21.58 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_2_2.jpg, https://oticamart.com/media/catalog/product/c/o/common_1_2.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_2.jpg, https://oticamart.com/media/catalog/product/c/o/common_7_2.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_2.jpg, https://oticamart.com/media/catalog/product/c/o/common_4_1_1.jpg, https://oticamart.com/media/catalog/product/b/l/blue-2_1.jpg, https://oticamart.com/media/catalog/product/b/l/blue-3_1.jpg	new	no				blue	adult		https://oticamart.com/media/catalog/product/b/l/blue-1_1.jpg		Classic Style Stethoscope - Stainless Steel	yes	0
OST-031 celestiac black stethoscope	Celestiac Professional EMT Dual Head Stainless Steel Stethoscope for Clinical Use Black	Product Info The OTICA Dual Head Stainless Steel Stethoscope delivers professional-grade acoustic performance for clinical, emergency, and educational use. Its dual-side stainless steel chestpiece with an accurate diaphragm enables precise detection of high and low frequency heart and lung sounds. The ultra-light stainless steel construction reduces neck strain during extended shifts, while clear acoustic tubing ensures minimal sound loss for reliable diagnostics. Comfort-fit silicone eartips provide a soft, secure seal that reduces ear fatigue during long hours. Designed for doctors, nurses, paramedics, EMTs, medical and nursing students, as well as home healthcare professionals, this versatile stethoscope is built for demanding environments and backed by a 5-year limited warranty with lifetime OTICA support. &nbsp; Key Features Dual-head stainless steel chestpiece for precise auscultation Captures both high and low frequency sounds accurately Comfort-fit silicone eartips for all-day comfort Secure ear seal improves noise isolation Suitable for doctors, nurses, and EMTs Suitable for clinics, hospitals, and home healthcare	in_stock	https://oticamart.com/au/otica-dual-head-stainless-steel-stethoscope-stethoscopes-for-nurses-medical-nursing-students-paramedics-emt.html?color=black	21.58 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_2_5.jpg, https://oticamart.com/media/catalog/product/c/o/common_1_5.jpg, https://oticamart.com/media/catalog/product/c/o/common_3_5.jpg, https://oticamart.com/media/catalog/product/c/o/common_7_5.jpg, https://oticamart.com/media/catalog/product/c/o/common_6_5.jpg, https://oticamart.com/media/catalog/product/c/o/common_4_2.jpg, https://oticamart.com/media/catalog/product/6/1/61c6rp1ysvl._sl1500_.jpg	new	no				black	adult		https://oticamart.com/media/catalog/product/8/1/81c4_rgxul._sl1500_.jpg		Classic Style Stethoscope - Stainless Steel	yes	0
OST-43 vitalecho plum stethoscope	Vitalecho Lightweight Acoustic Stethoscope for Adults with Dual Head Aluminum Chestpiece Plum	Product Info The OTICA Acoustic Lightweight Stethoscope is engineered for reliable and accurate auscultation in clinical, academic, and home healthcare settings. Its 360° dual-head aluminum chestpiece allows smooth switching between diaphragm and bell to capture both high and low frequency sounds with clarity. The tunable floating diaphragm enhances acoustic sensitivity, enabling detection of subtle heart and lung sounds. Clear, reinforced latex-free tubing resists oil, sweat, and stains for long-term durability. Comfort-fit silicone ear tips, non-chill chestpiece, and lightweight construction reduce ear pressure and fatigue during extended shifts. Suitable for doctors, nurses, medical students, emergency responders, and home health users, and backed by a 5-year warranty with lifetime OTICA support. &nbsp; Key Features 360° rotating dual-head aluminum chestpiece Tunable diaphragm and bell for high and low frequency sounds Accurate detection of subtle sounds like Korotkoff and murmurs Comfort-fit silicone ear tips reduce ear pressure Suitable for adults, pediatric, and infant examination Suitable for hospital, clinic, and home healthcare use	in_stock	https://oticamart.com/au/acoustic-lightweight-stethoscope-doctors-nurses-students-home-health-use-adult.html?color=purple	14.73 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_1__8.jpg, https://oticamart.com/media/catalog/product/c/o/common_6__8.jpg, https://oticamart.com/media/catalog/product/c/o/common_5__8.jpg, https://oticamart.com/media/catalog/product/c/o/common_4__8.jpg, https://oticamart.com/media/catalog/product/c/o/common_3__8.jpg, https://oticamart.com/media/catalog/product/c/o/common_2__8.jpg, https://oticamart.com/media/catalog/product/6/1/61d4u8_edhl.jpg	new	no				purple	adult		https://oticamart.com/media/catalog/product/8/1/81nebbshhjl.jpg		Classic Style Stethoscope - Aluminium	yes	0
OST-50 vitalecho white stethoscope	Vitalecho Lightweight Acoustic Stethoscope for Adults with Dual Head Aluminum Chestpiece White	Product Info The OTICA Acoustic Lightweight Stethoscope is engineered for reliable and accurate auscultation in clinical, academic, and home healthcare settings. Its 360° dual-head aluminum chestpiece allows smooth switching between diaphragm and bell to capture both high and low frequency sounds with clarity. The tunable floating diaphragm enhances acoustic sensitivity, enabling detection of subtle heart and lung sounds. Clear, reinforced latex-free tubing resists oil, sweat, and stains for long-term durability. Comfort-fit silicone ear tips, non-chill chestpiece, and lightweight construction reduce ear pressure and fatigue during extended shifts. Suitable for doctors, nurses, medical students, emergency responders, and home health users, and backed by a 5-year warranty with lifetime OTICA support. &nbsp; Key Features 360° rotating dual-head aluminum chestpiece Tunable diaphragm and bell for high and low frequency sounds Accurate detection of subtle sounds like Korotkoff and murmurs Comfort-fit silicone ear tips reduce ear pressure Suitable for adults, pediatric, and infant examination Suitable for hospital, clinic, and home healthcare use	in_stock	https://oticamart.com/au/acoustic-lightweight-stethoscope-doctors-nurses-students-home-health-use-adult.html?color=white	14.73 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_6__9.jpg, https://oticamart.com/media/catalog/product/c/o/common_1__9.jpg, https://oticamart.com/media/catalog/product/c/o/common_5__9.jpg, https://oticamart.com/media/catalog/product/c/o/common_4__9.jpg, https://oticamart.com/media/catalog/product/c/o/common_3__9.jpg, https://oticamart.com/media/catalog/product/c/o/common_2__9.jpg, https://oticamart.com/media/catalog/product/6/1/61xunqz95rl.jpg, https://oticamart.com/media/catalog/product/7/1/71yn5igunql.jpg	new	no				white	adult		https://oticamart.com/media/catalog/product/7/1/71ubwsr0pgl.jpg		Classic Style Stethoscope - Aluminium	yes	0
OST-47 vitalecho pink stethoscope	Vitalecho Lightweight Acoustic Stethoscope for Adults with Dual Head Aluminum Chestpiece Pink	Product Info The OTICA Acoustic Lightweight Stethoscope is engineered for reliable and accurate auscultation in clinical, academic, and home healthcare settings. Its 360° dual-head aluminum chestpiece allows smooth switching between diaphragm and bell to capture both high and low frequency sounds with clarity. The tunable floating diaphragm enhances acoustic sensitivity, enabling detection of subtle heart and lung sounds. Clear, reinforced latex-free tubing resists oil, sweat, and stains for long-term durability. Comfort-fit silicone ear tips, non-chill chestpiece, and lightweight construction reduce ear pressure and fatigue during extended shifts. Suitable for doctors, nurses, medical students, emergency responders, and home health users, and backed by a 5-year warranty with lifetime OTICA support. &nbsp; Key Features 360° rotating dual-head aluminum chestpiece Tunable diaphragm and bell for high and low frequency sounds Accurate detection of subtle sounds like Korotkoff and murmurs Comfort-fit silicone ear tips reduce ear pressure Suitable for adults, pediatric, and infant examination Suitable for hospital, clinic, and home healthcare use	in_stock	https://oticamart.com/au/acoustic-lightweight-stethoscope-doctors-nurses-students-home-health-use-adult.html?color=pink	14.73 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_1__1.jpg, https://oticamart.com/media/catalog/product/c/o/common_6__1.jpg, https://oticamart.com/media/catalog/product/c/o/common_5__1.jpg, https://oticamart.com/media/catalog/product/c/o/common_4__1.jpg, https://oticamart.com/media/catalog/product/c/o/common_3__1.jpg, https://oticamart.com/media/catalog/product/c/o/common_2__1.jpg, https://oticamart.com/media/catalog/product/7/1/71_9lsf2exl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71qw6t0qfjl._sl1500_.jpg	new	no				pink	adult		https://oticamart.com/media/catalog/product/p/i/pink_1.jpg		Classic Style Stethoscope - Aluminium	yes	0
OST-42 vitalecho grey stethoscope	Vitalecho Lightweight Acoustic Stethoscope for Adults with Dual Head Aluminum Chestpiece Grey	Product Info The OTICA Acoustic Lightweight Stethoscope is engineered for reliable and accurate auscultation in clinical, academic, and home healthcare settings. Its 360° dual-head aluminum chestpiece allows smooth switching between diaphragm and bell to capture both high and low frequency sounds with clarity. The tunable floating diaphragm enhances acoustic sensitivity, enabling detection of subtle heart and lung sounds. Clear, reinforced latex-free tubing resists oil, sweat, and stains for long-term durability. Comfort-fit silicone ear tips, non-chill chestpiece, and lightweight construction reduce ear pressure and fatigue during extended shifts. Suitable for doctors, nurses, medical students, emergency responders, and home health users, and backed by a 5-year warranty with lifetime OTICA support. &nbsp; Key Features 360° rotating dual-head aluminum chestpiece Tunable diaphragm and bell for high and low frequency sounds Accurate detection of subtle sounds like Korotkoff and murmurs Comfort-fit silicone ear tips reduce ear pressure Suitable for adults, pediatric, and infant examination Suitable for hospital, clinic, and home healthcare use	in_stock	https://oticamart.com/au/acoustic-lightweight-stethoscope-doctors-nurses-students-home-health-use-adult.html?color=grey	14.73 AUD				OTICA	https://oticamart.com/media/catalog/product/c/o/common_6__4.jpg, https://oticamart.com/media/catalog/product/c/o/common_1__4.jpg, https://oticamart.com/media/catalog/product/c/o/common_5__4.jpg, https://oticamart.com/media/catalog/product/c/o/common_4__4.jpg, https://oticamart.com/media/catalog/product/c/o/common_3__4.jpg, https://oticamart.com/media/catalog/product/c/o/common_2__4.jpg, https://oticamart.com/media/catalog/product/6/1/616xmalm3ql._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/716uj8c2jil._sl1500_.jpg	new	no				grey	adult		https://oticamart.com/media/catalog/product/g/r/grey_1.jpg		Classic Style Stethoscope - Aluminium	yes	0
