id	title	description	availability	link	price	sale price	gtin	mpn	brand	additional_image_link	condition	adult	color	size	gender	color	age group	google product category	image link	product type	item group id	identifier exists	sell on google quantity
Silicone-Vacuum-Cup-Without-Releasing-Valve-60 MM	Surgical Silicone Vacuum Ventouse Suction Delivery Cup (Without Releasing Valve) - 60 MM	Product Info The OTICA Surgical Silicone Vacuum Ventouse Suction Delivery Cup is designed to support safe and effective assisted childbirth during prolonged or complicated labor. Manufactured from premium medical-grade silicone, the cup offers excellent flexibility, durability, and reliable suction for controlled vacuum extraction. Its smooth, atraumatic surface helps reduce the risk of tissue injury while maintaining a firm grip during delivery. Designed without a releasing valve, this ventouse cup is intended for use by trained healthcare professionals under clinical supervision. Widely used in obstetrics and gynecology, it is suitable for hospitals, maternity wards, and birthing centers where precision and safety are essential. Key Features Medical-grade silicone for safe obstetric use Strong and reliable vacuum suction performance Designed for assisted delivery in difficult or prolonged labor Smooth surface minimizes maternal and fetal tissue trauma Professional gynecology and obstetric instrument Suitable for hospitals and birthing centers	in_stock	https://oticamart.com/default/surgical-silicone-vacuum-ventouse-suction-delivery.html	8.25 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71poy0il_1l._sl1500__1__1.jpg, https://oticamart.com/media/catalog/product/7/1/71xpsrxo63l._sl1500__1__1.jpg, https://oticamart.com/media/catalog/product/8/1/81gsn_amkjl._sl1500__1__1.jpg, https://oticamart.com/media/catalog/product/2/1/21vph8ocepl_1.jpg	new	no		60 MM			adult		https://oticamart.com/media/catalog/product/6/1/61ofaagcdvl._sl1500_.jpg		Silicone-Vacuum-Cup-Without-Releasing-Valve	yes	5
Silicone-Vacuum-Cup-Without-Releasing-Valve-70 MM	Surgical Silicone Vacuum Ventouse Suction Delivery Cup (Without Releasing Valve) - 70 MM	Product Info The OTICA Surgical Silicone Vacuum Ventouse Suction Delivery Cup is designed to support safe and effective assisted childbirth during prolonged or complicated labor. Manufactured from premium medical-grade silicone, the cup offers excellent flexibility, durability, and reliable suction for controlled vacuum extraction. Its smooth, atraumatic surface helps reduce the risk of tissue injury while maintaining a firm grip during delivery. Designed without a releasing valve, this ventouse cup is intended for use by trained healthcare professionals under clinical supervision. Widely used in obstetrics and gynecology, it is suitable for hospitals, maternity wards, and birthing centers where precision and safety are essential. Key Features Medical-grade silicone for safe obstetric use Strong and reliable vacuum suction performance Designed for assisted delivery in difficult or prolonged labor Smooth surface minimizes maternal and fetal tissue trauma Professional gynecology and obstetric instrument Suitable for hospitals and birthing centers	in_stock	https://oticamart.com/default/surgical-silicone-vacuum-ventouse-suction-delivery.html	8.25 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71a9hc_9stl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/8/1/81s0rrz_ncl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/715zdf0ural._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/2/1/21dqkmtje7l.jpg	new	no		70 MM			adult		https://oticamart.com/media/catalog/product/6/1/61ag4tizt0l._sl1500_.jpg		Silicone-Vacuum-Cup-Without-Releasing-Valve	yes	5
ECG-Cable-10Lead-4mmBanana-Type-Pin-Non Screw Type	Surgical Silicone Vacuum Ventouse Suction Delivery Cup (With Releasing Valve)	Product Info The Surgical Silicone Vacuum Ventouse Suction Delivery Cup with Releasing Valve is designed to assist healthcare professionals during complicated or prolonged labor. Manufactured from premium medical-grade silicone, it offers flexibility, durability, and reliable vacuum suction for safe fetal extraction. The integrated releasing valve allows controlled pressure release, enhancing safety for both mother and baby. Its smooth, atraumatic surface helps minimize tissue damage while ensuring effective grip during delivery. Intended for use by trained obstetricians and gynecologists, this vacuum cup is widely used in hospitals, maternity wards, and birthing centers where precision, control, and patient safety are essential. &nbsp; Key Features Medical-grade silicone for safe obstetric procedures Built-in releasing valve for controlled suction release Designed for assisted delivery in prolonged or difficult labor Strong and reliable vacuum suction performance Smooth surface helps minimize tissue trauma Suitable for obstetrics and gynecology use	in_stock	https://oticamart.com/default/surgical-silicone-vacuum-ventouse-suction-delivery-valve.html	10.21 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71lmaxac6wl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/817-vg4ipgl._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/619q4x31j4l._sl1500__3.jpg, https://oticamart.com/media/catalog/product/7/1/71edb9rd6wl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/6/1/61nf4myttdl._sl1500__4.jpg		ECG-Cable-10Lead-4mmBanana-Type-Pin-Non Screw Type	yes	1
Silicone-Vacuum-Delivery-Cup-Releasing-Valve-40MM	Surgical Silicone Vacuum Ventouse Suction Delivery Cup (With Releasing Valve)- 40 MM	Product Info The Surgical Silicone Vacuum Ventouse Suction Delivery Cup with Releasing Valve is designed to assist healthcare professionals during complicated or prolonged labor. Manufactured from premium medical-grade silicone, it offers flexibility, durability, and reliable vacuum suction for safe fetal extraction. The integrated releasing valve allows controlled pressure release, enhancing safety for both mother and baby. Its smooth, atraumatic surface helps minimize tissue damage while ensuring effective grip during delivery. Intended for use by trained obstetricians and gynecologists, this vacuum cup is widely used in hospitals, maternity wards, and birthing centers where precision, control, and patient safety are essential. &nbsp; Key Features Medical-grade silicone for safe obstetric procedures Built-in releasing valve for controlled suction release Designed for assisted delivery in prolonged or difficult labor Strong and reliable vacuum suction performance Smooth surface helps minimize tissue trauma Suitable for obstetrics and gynecology use	in_stock	https://oticamart.com/default/surgical-silicone-vacuum-ventouse-suction-delivery-valve.html	10.21 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/817-vg4ipgl._sl1500__4.jpg, https://oticamart.com/media/catalog/product/7/1/71edb9rd6wl._sl1500__4.jpg, https://oticamart.com/media/catalog/product/7/1/71lmaxac6wl._sl1500__4.jpg, https://oticamart.com/media/catalog/product/6/1/619q4x31j4l._sl1500__3_4.jpg	new	no		40 MM			adult		https://oticamart.com/media/catalog/product/6/1/61nf4myttdl._sl1500_.jpg		ECG-Cable-10Lead-4mmBanana-Type-Pin-Non Screw Type	yes	5
Silicone-Vacuum-Delivery-Cup-Releasing-Valve-50MM	Surgical Silicone Vacuum Ventouse Suction Delivery Cup (With Releasing Valve)- 50 MM	Product Info The Surgical Silicone Vacuum Ventouse Suction Delivery Cup with Releasing Valve is designed to assist healthcare professionals during complicated or prolonged labor. Manufactured from premium medical-grade silicone, it offers flexibility, durability, and reliable vacuum suction for safe fetal extraction. The integrated releasing valve allows controlled pressure release, enhancing safety for both mother and baby. Its smooth, atraumatic surface helps minimize tissue damage while ensuring effective grip during delivery. Intended for use by trained obstetricians and gynecologists, this vacuum cup is widely used in hospitals, maternity wards, and birthing centers where precision, control, and patient safety are essential. &nbsp; Key Features Medical-grade silicone for safe obstetric procedures Built-in releasing valve for controlled suction release Designed for assisted delivery in prolonged or difficult labor Strong and reliable vacuum suction performance Smooth surface helps minimize tissue trauma Suitable for obstetrics and gynecology use	in_stock	https://oticamart.com/default/surgical-silicone-vacuum-ventouse-suction-delivery-valve.html	10.21 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71lmaxac6wl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/817-vg4ipgl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71edb9rd6wl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/6/1/619q4x31j4l._sl1500__3_1.jpg	new	no		50 MM			adult		https://oticamart.com/media/catalog/product/6/1/61nf4myttdl._sl1500__1.jpg		ECG-Cable-10Lead-4mmBanana-Type-Pin-Non Screw Type	yes	5
Silicone-Vacuum-Delivery-Cup-Releasing-Valve-60MM	Surgical Silicone Vacuum Ventouse Suction Delivery Cup (With Releasing Valve)- 60 MM	Product Info The Surgical Silicone Vacuum Ventouse Suction Delivery Cup with Releasing Valve is designed to assist healthcare professionals during complicated or prolonged labor. Manufactured from premium medical-grade silicone, it offers flexibility, durability, and reliable vacuum suction for safe fetal extraction. The integrated releasing valve allows controlled pressure release, enhancing safety for both mother and baby. Its smooth, atraumatic surface helps minimize tissue damage while ensuring effective grip during delivery. Intended for use by trained obstetricians and gynecologists, this vacuum cup is widely used in hospitals, maternity wards, and birthing centers where precision, control, and patient safety are essential. &nbsp; Key Features Medical-grade silicone for safe obstetric procedures Built-in releasing valve for controlled suction release Designed for assisted delivery in prolonged or difficult labor Strong and reliable vacuum suction performance Smooth surface helps minimize tissue trauma Suitable for obstetrics and gynecology use	in_stock	https://oticamart.com/default/surgical-silicone-vacuum-ventouse-suction-delivery-valve.html	10.21 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/817-vg4ipgl._sl1500__2.jpg, https://oticamart.com/media/catalog/product/7/1/71edb9rd6wl._sl1500__2.jpg, https://oticamart.com/media/catalog/product/7/1/71lmaxac6wl._sl1500__2.jpg, https://oticamart.com/media/catalog/product/6/1/619q4x31j4l._sl1500__3_2.jpg	new	no		60 MM			adult		https://oticamart.com/media/catalog/product/6/1/61nf4myttdl._sl1500__2.jpg		ECG-Cable-10Lead-4mmBanana-Type-Pin-Non Screw Type	yes	5
Silicone-Vacuum-Delivery-Cup-Releasing-Valve-70MM	Surgical Silicone Vacuum Ventouse Suction Delivery Cup (With Releasing Valve)- 70 MM	Product Info The Surgical Silicone Vacuum Ventouse Suction Delivery Cup with Releasing Valve is designed to assist healthcare professionals during complicated or prolonged labor. Manufactured from premium medical-grade silicone, it offers flexibility, durability, and reliable vacuum suction for safe fetal extraction. The integrated releasing valve allows controlled pressure release, enhancing safety for both mother and baby. Its smooth, atraumatic surface helps minimize tissue damage while ensuring effective grip during delivery. Intended for use by trained obstetricians and gynecologists, this vacuum cup is widely used in hospitals, maternity wards, and birthing centers where precision, control, and patient safety are essential. &nbsp; Key Features Medical-grade silicone for safe obstetric procedures Built-in releasing valve for controlled suction release Designed for assisted delivery in prolonged or difficult labor Strong and reliable vacuum suction performance Smooth surface helps minimize tissue trauma Suitable for obstetrics and gynecology use	in_stock	https://oticamart.com/default/surgical-silicone-vacuum-ventouse-suction-delivery-valve.html	10.21 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71lmaxac6wl._sl1500__3.jpg, https://oticamart.com/media/catalog/product/7/1/71edb9rd6wl._sl1500__3.jpg, https://oticamart.com/media/catalog/product/8/1/817-vg4ipgl._sl1500__3.jpg, https://oticamart.com/media/catalog/product/6/1/619q4x31j4l._sl1500__3_3.jpg	new	no		70 MM			adult		https://oticamart.com/media/catalog/product/6/1/61nf4myttdl._sl1500__3.jpg		ECG-Cable-10Lead-4mmBanana-Type-Pin-Non Screw Type	yes	5
ECG-Chest-Bulb-Blue	ECG Chest Electrode Bulb Metal Part - Blue	Product Info The OTICA Medway ECG Chest Electrode Bulb with Metal Part is designed for dependable and accurate electrocardiography applications. Featuring a strong suction bulb and high-grade metal connector, it provides secure chest attachment and excellent electrical conductivity for consistent ECG signal capture. The durable, reusable construction makes it suitable for routine clinical use while maintaining patient comfort. Easy to clean and compatible with standard ECG lead wires, this electrode bulb is widely used in hospitals, cardiac care units, diagnostic centers, and clinics for reliable heart monitoring and diagnostic accuracy. &nbsp; Key Features Reliable ECG chest electrode for accurate cardiac readings High-quality metal connector for stable signal transmission Strong suction bulb ensures secure chest placement Compatible with standard ECG machines and lead wires Easy to clean and maintain for repeated use Ideal for hospitals, clinics, and diagnostic centers	in_stock	https://oticamart.com/default/ecg-chest-electrode-bulb-metal-part-blue.html	4.65 USD				OTICA	https://oticamart.com/media/catalog/product/6/1/61xpqumr8fl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81y5hpjnrrl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81p4ybem9xl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81h2gaxgg7l._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81fncn8wobl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81y-tqtzexl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81e8oap0jjl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/productno_selection		ECG-Chest-Bulb-Blue	yes	5
ECG-Cable-10-Lead-4mm-Banana-Type-Pin	ECG Cable 10 Lead 4mm Banana Type Pin (Pin)	Product Info The OTICA ECG Cable 10 Lead with 4mm banana type pin connectors delivers dependable performance for electrocardiography procedures. Designed to be universally compatible with all major ECG machines, it provides secure connections and consistent signal quality for accurate heart monitoring. The high-quality medical-grade wiring ensures durability, flexibility, and long service life, even with frequent clinical use. Easy to connect and maintain, this ECG cable is suitable for hospitals, diagnostic labs, cardiac care units, and clinics, supporting precise ECG recordings and professional diagnostic workflows. &nbsp; Key Features Universal 10-lead ECG cable compatible with all ECG machines Standard 4mm banana pin connectors for secure attachment Ensures accurate and stable ECG signal transmission Flexible cable design for easy handling and patient comfort Suitable for hospitals, clinics, and diagnostic centers Supports precise cardiac monitoring and diagnostics	in_stock	https://oticamart.com/default/ecg-cable-10-lead-4mm-banana-pin.html	12.12 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81zyh_kvnxl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71rq5saqdsl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81xa042b2al._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81dcxfsijel._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71f9n8kksxl._sl1500__1.jpg		ECG-Cable-10-Lead-4mm-Banana-Type-Pin	yes	1
ECG-Cable-10-Lead-4mm-Banana-Type-Pin-Screw Type	ECG Cable 10 Lead 4mm Banana Type Pin	Product Info The OTICA ECG Cable 10 Lead with 4mm banana type pin connectors delivers dependable performance for electrocardiography procedures. Designed to be universally compatible with all major ECG machines, it provides secure connections and consistent signal quality for accurate heart monitoring. The high-quality medical-grade wiring ensures durability, flexibility, and long service life, even with frequent clinical use. Easy to connect and maintain, this ECG cable is suitable for hospitals, diagnostic labs, cardiac care units, and clinics, supporting precise ECG recordings and professional diagnostic workflows. &nbsp; Key Features Universal 10-lead ECG cable compatible with all ECG machines Standard 4mm banana pin connectors for secure attachment Ensures accurate and stable ECG signal transmission Flexible cable design for easy handling and patient comfort Suitable for hospitals, clinics, and diagnostic centers Supports precise cardiac monitoring and diagnostics	in_stock	https://oticamart.com/default/ecg-cable-10-lead-4mm-banana-pin.html	12.12 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81rubhszrgl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81pvdvnvxkl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71f4gzmfpfl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81ywsfayb1l._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/8/1/81ytwe6fv8l._sl1500_.jpg		ECG-Cable-10-Lead-4mm-Banana-Type-Pin	yes	5
ECG-Cable-10-Lead-4mm-Banana-Type-Pin-Non Screw	ECG Cable 10 Lead 4mm Banana Type Pin (Non Screw Type)	Product Info The OTICA ECG Cable 10 Lead with 4mm banana type pin connectors delivers dependable performance for electrocardiography procedures. Designed to be universally compatible with all major ECG machines, it provides secure connections and consistent signal quality for accurate heart monitoring. The high-quality medical-grade wiring ensures durability, flexibility, and long service life, even with frequent clinical use. Easy to connect and maintain, this ECG cable is suitable for hospitals, diagnostic labs, cardiac care units, and clinics, supporting precise ECG recordings and professional diagnostic workflows. &nbsp; Key Features Universal 10-lead ECG cable compatible with all ECG machines Standard 4mm banana pin connectors for secure attachment Ensures accurate and stable ECG signal transmission Flexible cable design for easy handling and patient comfort Suitable for hospitals, clinics, and diagnostic centers Supports precise cardiac monitoring and diagnostics	in_stock	https://oticamart.com/default/ecg-cable-10-lead-4mm-banana-pin.html	12.12 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81zyh_kvnxl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81xa042b2al._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81dcxfsijel._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71rq5saqdsl._sl1500__1.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71f9n8kksxl._sl1500_.jpg		ECG-Cable-10-Lead-4mm-Banana-Type-Pin	yes	5
Nasopharyngeal Airway	Nasopharyngeal Airway NPA Soft Flexible Latex-Free	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/default/nasopharyngeal-airway-npa-soft-flexible-latex-free.html	3.63 USD				OTICA	https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1_.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1_.jpg, https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1_.jpg, https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l.jpg	new	no					adult		https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1_.jpg		Nasopharyngeal Airway	yes	1
Nasopharyngeal Airway-3 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 3 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/default/nasopharyngeal-airway-npa-soft-flexible-latex-free.html	3.63 USD				OTICA	https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__1.jpg, https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_1.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__1.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__1.jpg, https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_1.jpg	new	no		3 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__1.jpg		Nasopharyngeal Airway	yes	5
Nasopharyngeal Airway-3.5 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 3.5 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/default/nasopharyngeal-airway-npa-soft-flexible-latex-free.html	3.63 USD				OTICA	https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__2.jpg, https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_2.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__2.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__2.jpg, https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_2.jpg	new	no		3.5 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__2.jpg		Nasopharyngeal Airway	yes	5
Nasopharyngeal Airway-4 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 4 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/default/nasopharyngeal-airway-npa-soft-flexible-latex-free.html	3.63 USD				OTICA	https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__3.jpg, https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_3.jpg, https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_3.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__3.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__3.jpg	new	no		4 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__3.jpg		Nasopharyngeal Airway	yes	5
Nasopharyngeal Airway-8.5 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 8.5 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/default/nasopharyngeal-airway-npa-soft-flexible-latex-free.html	3.63 USD				OTICA	https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_4.jpg, https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__4.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__4.jpg, https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_4.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__4.jpg	new	no		8.5 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__4.jpg		Nasopharyngeal Airway	yes	5
Nasopharyngeal Airway-5 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 5 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/default/nasopharyngeal-airway-npa-soft-flexible-latex-free.html	3.63 USD				OTICA	https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__5.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__5.jpg, https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_5.jpg, https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_5.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__5.jpg	new	no		5 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__5.jpg		Nasopharyngeal Airway	yes	5
Nasopharyngeal Airway-7 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 7 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/default/nasopharyngeal-airway-npa-soft-flexible-latex-free.html	3.63 USD				OTICA	https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_6.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__6.jpg, https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__6.jpg, https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_6.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__6.jpg	new	no		7 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__6.jpg		Nasopharyngeal Airway	yes	5
